ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Audio_Files
Agob-3sgPOSS-1,,Agob,3sgPOSS,obo,obo,,,,,,,,
Agob-3sgPOSS-2,,Agob,3sgPOSS,obo,obo,,,,,,,,
Kawam-3sgPOSS-1,,Kawam,3sgPOSS,obo,obo,,,,,,,,
Kawam-3sgPOSS-2,,Kawam,3sgPOSS,obo,obo,,,,,,,,
Taeme-3sgPOSS-1,,Taeme,3sgPOSS,obo,obo,,,,,,,,
Taeme-3sgPOSS-2,,Taeme,3sgPOSS,obo,obo,,,,,,,,
Taeme-I-am-going-1,,Taeme,I-am-going,ŋənbətealan,ŋənbətealan,,,,,,,,
Agob-Papuan-black-snake-1,,Agob,Papuan-black-snake,kʷibaɡ,kʷibaɡ,,,,,,,,afdc0648530828205fe1fa25e7569b42
Agob-Papuan-black-snake-2,,Agob,Papuan-black-snake,kʷibaɡ,kʷibaɡ,,,,,,,,afdc0648530828205fe1fa25e7569b42
Em-Papuan-black-snake-1,,Em,Papuan-black-snake,kʷibiaɡ,kʷibiaɡ,,,,,,,,aa1b02d52178bf91bab38594e8cd8246
Em-Papuan-black-snake-2,,Em,Papuan-black-snake,kʷiβijɐɡ,kʷiβijɐɡ,,,,,,,,aa1b02d52178bf91bab38594e8cd8246
Ende-Papuan-black-snake-1,,Ende,Papuan-black-snake,kʷibiaɡ,kʷibiaɡ,,,,,,,,071e6f7044a3fadb2d90dcc7734da9d9
Ende-Papuan-black-snake-2,,Ende,Papuan-black-snake,kʷibjaɡ,kʷibjaɡ,,,,,,,,071e6f7044a3fadb2d90dcc7734da9d9
Idi-Papuan-black-snake-1,,Idi,Papuan-black-snake,k͡pʷɪbiæɡ,k͡pʷɪbiæɡ,,,,,,,,
Idi-Papuan-black-snake-2,,Idi,Papuan-black-snake,kʷɪβiæɡ,kʷɪβiæɡ,,,,,,,,
Kawam-Papuan-black-snake-1,,Kawam,Papuan-black-snake,kʷibiaɡ,kʷibiaɡ,,,,,,,,9cb9a8e544ac4d4ad5fdca14b184ea42
Kawam-Papuan-black-snake-2,,Kawam,Papuan-black-snake,kʷɪβjɐɡ,kʷɪβjɐɡ,,,,,,,,9cb9a8e544ac4d4ad5fdca14b184ea42
Taeme-Papuan-black-snake-1,,Taeme,Papuan-black-snake,kʷɪbiəɡ,kʷɪbiəɡ,,,,,,,,fbabff02784c10385b3165b8c8387eac
Taeme-Papuan-black-snake-2,,Taeme,Papuan-black-snake,kʷɪbijəɡ,kʷɪbijəɡ,,,,,,,,fbabff02784c10385b3165b8c8387eac
Taeme-Papuan-black-snake-3,,Taeme,Papuan-black-snake,kʷɪbiæɡ,kʷɪbiæɡ,,,,,,,,78ca0777a9089ca19cd291c1da3026b8
Taeme-Papuan-black-snake-4,,Taeme,Papuan-black-snake,kʷɪbiəɡ,kʷɪbiəɡ,,,,,,,,78ca0777a9089ca19cd291c1da3026b8
Agob-The-girl-stood-up-1,,Agob,The-girl-stood-up,NONE,NONE,,,,,,,,
Taeme-The-girl-went-with-her-brother-1,,Taeme,The-girl-went-with-her-brother,NONE,NONE,,,,,,,,
Agob-The-girls-stood-up-1,,Agob,The-girls-stood-up,NONE,NONE,,,,,,,,
Agob-The-man-ate-a-banana-1,,Agob,The-man-ate-a-banana,NONE,NONE,,,,,,,,
Kawam-The-man-ate-the-banana-1,,Kawam,The-man-ate-the-banana,NONE,NONE,,,,,,,,
Taeme-The-man-ate-the-banana-1,,Taeme,The-man-ate-the-banana,NONE,NONE,,,,,,,,
Kawam-The-man-cooked-for-the-woman-1,,Kawam,The-man-cooked-for-the-woman,NONE,NONE,,,,,,,,
Taeme-The-man-cooked-for-the-woman-1,,Taeme,The-man-cooked-for-the-woman,NONE,NONE,,,,,,,,
Taeme-The-man-cut-with-a-knife-1,,Taeme,The-man-cut-with-a-knife,NONE,NONE,,,,,,,,
Kawam-The-man-cut-with-a-knife-or-cut-himself-1,,Kawam,The-man-cut-with-a-knife-or-cut-himself,NONE,NONE,,,,,,,,
Taeme-The-man-gave-the-coconut-to-the-woman-1,,Taeme,The-man-gave-the-coconut-to-the-woman,NONE,NONE,,,,,,,,
Kawam-The-man-gave-the-woman-a-coconut-1,,Kawam,The-man-gave-the-woman-a-coconut,NONE,NONE,,,,,,,,
Kawam-The-man-is-at-Wagiba-s-house-1,,Kawam,The-man-is-at-Wagiba-s-house,NONE,NONE,,,,,,,,
Taeme-The-man-is-coming-from-the-houses-1,,Taeme,The-man-is-coming-from-the-houses,NONE,NONE,,,,,,,,
Taeme-The-man-is-coming-from-the-woman-1,,Taeme,The-man-is-coming-from-the-woman,NONE,NONE,,,,,,,,
Taeme-The-man-is-eating-only-sago-1,,Taeme,The-man-is-eating-only-sago,NONE,NONE,,,,,,,,
Kawam-The-man-is-from-the-village-1,,Kawam,The-man-is-from-the-village,NONE,NONE,,,,,,,,
Taeme-The-man-is-going-along-the-road-1,,Taeme,The-man-is-going-along-the-road,NONE,NONE,,,,,,,,
Taeme-The-man-is-going-towards-the-house-1,,Taeme,The-man-is-going-towards-the-house,NONE,NONE,,,,,,,,
Taeme-The-man-is-going-towards-the-woman-1,,Taeme,The-man-is-going-towards-the-woman,NONE,NONE,,,,,,,,
Kawam-The-man-is-in-the-house-1,,Kawam,The-man-is-in-the-house,NONE,NONE,,,,,,,,
Taeme-The-man-is-in-the-house-1,,Taeme,The-man-is-in-the-house,NONE,NONE,,,,,,,,
Taeme-The-man-is-standing-1,,Taeme,The-man-is-standing,NONE,NONE,,,,,,,,
Taeme-The-man-is-staying-at-Wagiba-s-house-1,,Taeme,The-man-is-staying-at-Wagiba-s-house,NONE,NONE,,,,,,,,
Kawam-The-man-is-walking-from-the-woman-1,,Kawam,The-man-is-walking-from-the-woman,NONE,NONE,,,,,,,,
Kawam-The-man-is-walking-towards-the-house-1-1,,Kawam,The-man-is-walking-towards-the-house-1,NONE,NONE,,,,,,,,
Kawam-The-man-is-walking-towards-the-house-2-1,,Kawam,The-man-is-walking-towards-the-house-2,NONE,NONE,,,,,,,,
Kawam-The-man-is-walking-towards-the-woman-1,,Kawam,The-man-is-walking-towards-the-woman,NONE,NONE,,,,,,,,
Kawam-The-man-s-garden-is-big-1,,Kawam,The-man-s-garden-is-big,NONE,NONE,,,,,,,,
Taeme-The-man-s-garden-is-big-1,,Taeme,The-man-s-garden-is-big,NONE,NONE,,,,,,,,
Kawam-The-man-s-words-are-good-1,,Kawam,The-man-s-words-are-good,NONE,NONE,,,,,,,,
Taeme-The-man-s-words-are-good-1,,Taeme,The-man-s-words-are-good,NONE,NONE,,,,,,,,
Agob-The-man-saw-the-woman-1,,Agob,The-man-saw-the-woman,NONE,NONE,,,,,,,,
Kawam-The-man-saw-the-woman-1,,Kawam,The-man-saw-the-woman,NONE,NONE,,,,,,,,
Taeme-The-man-saw-the-woman-1,,Taeme,The-man-saw-the-woman,NONE,NONE,,,,,,,,
Kawam-The-man-sings-like-a-parrot-1,,Kawam,The-man-sings-like-a-parrot,NONE,NONE,,,,,,,,
Taeme-The-man-sings-like-a-parrot-1,,Taeme,The-man-sings-like-a-parrot,NONE,NONE,,,,,,,,
Agob-The-man-stood-up-1,,Agob,The-man-stood-up,NONE,NONE,,,,,,,,
Agob-The-man-stood-up-2,,Agob,The-man-stood-up,rabonuɡaboɽan,rabonuɡaboɽan,,,,,,,,
Kawam-The-man-stood-up-1,,Kawam,The-man-stood-up,NONE,NONE,,,,,,,,
Kawam-The-man-went-with-his-older-brother-1,,Kawam,The-man-went-with-his-older-brother,NONE,NONE,,,,,,,,
Agob-The-men-ate-bananas-1,,Agob,The-men-ate-bananas,NONE,NONE,,,,,,,,
Kawam-This-bucket-has-a-hole-1-1,,Kawam,This-bucket-has-a-hole-1,NONE,NONE,,,,,,,,
Kawam-This-bucket-has-a-hole-2-1,,Kawam,This-bucket-has-a-hole-2,NONE,NONE,,,,,,,,
Kawam-This-coconut-is-without-shoot-1,,Kawam,This-coconut-is-without-shoot,NONE,NONE,,,,,,,,
Taeme-This-is-a-coconut-with-shoot-1,,Taeme,This-is-a-coconut-with-shoot,NONE,NONE,,,,,,,,
Taeme-This-is-a-coconut-without-shoot-1,,Taeme,This-is-a-coconut-without-shoot,NONE,NONE,,,,,,,,
Kawam-This-man-is-eating-only-sago-1,,Kawam,This-man-is-eating-only-sago,NONE,NONE,,,,,,,,
Agob-Three-men-stood-up-1,,Agob,Three-men-stood-up,NONE,NONE,,,,,,,,
Agob-Two-men-stood-up-1,,Agob,Two-men-stood-up,NONE,NONE,,,,,,,,
Taeme-about-direction-side-1,,Taeme,about-direction-side,palal,palal,,,,,,,,
Agob-above-1,,Agob,above,tuk mi,tuk mi,,,,,,,,0de762d85c741ebae50e8f7502588beb
Agob-above-2,,Agob,above,tukmi,tukmi,,,,,,,,0de762d85c741ebae50e8f7502588beb
Em-above-1,,Em,above,tuk i,tuk i,,,,,,,,1e11f0a676ccd4add2031880f84baadf
Em-above-2,,Em,above,tuki,tuki,,,,,,,,1e11f0a676ccd4add2031880f84baadf
Ende-above-1,,Ende,above,kakakən,kakakən,,,,,,,,611ea21329f5ed7c76bf575df226ece8
Ende-above-2,,Ende,above,kɑkɑkən,kɑkɑkən,,,,,,,,611ea21329f5ed7c76bf575df226ece8
Ende-above-3,,Ende,above,tʉke,tʉke,,,,,,,,b77d1ca2103444456dce1ca38f5875ef
Kawam-above-1,,Kawam,above,munimuni,munimuni,,,,,,,,34fcec157b6b9f68a838aac4aafc7602
Kawam-above-2,,Kawam,above,munimuni,munimuni,,,,,,,,34fcec157b6b9f68a838aac4aafc7602
Kawam-above-3,,Kawam,above,munimuni,munimuni,,,,,,,,
Taeme-above-1,,Taeme,above,kakəkən,kakəkən,,,,,,,,5429bc8634b74e7057287865628cfb6e
Taeme-above-2,,Taeme,above,kɑkəkən,kɑkəkən,,,,,,,,5429bc8634b74e7057287865628cfb6e
Taeme-above-3,,Taeme,above,tukuj,tukuj,,,,,,,,e8753dfe814d7a2012c4a4c769b9305f
Agob-afternoon-1,,Agob,afternoon,kute,kute,,,,,,,,f17cdbf81471b866d49f05acf40aece6
Agob-afternoon-2,,Agob,afternoon,kute,kute,,,,,,,,f17cdbf81471b866d49f05acf40aece6
Em-afternoon-1,,Em,afternoon,toto,toto,,,,,,,,ec691eefdb8e321d938447490891592e
Em-afternoon-2,,Em,afternoon,totojæe,totojæe,,,,,,,,ec691eefdb8e321d938447490891592e
Ende-afternoon-1,,Ende,afternoon,toto,toto,,,,,,,,9944741ecb07c4d04fc00eb4af1279f1
Ende-afternoon-2,,Ende,afternoon,toto,toto,,,,,,,,9944741ecb07c4d04fc00eb4af1279f1
Kawam-afternoon-1,,Kawam,afternoon,toto,toto,,,,,,,,d83be560f78e4b48f48ece3bf073a097
Kawam-afternoon-2,,Kawam,afternoon,toto,toto,,,,,,,,d83be560f78e4b48f48ece3bf073a097
Kawam-afternoon-3,,Kawam,afternoon,totɔ,totɔ,,,,,,,,
Taeme-afternoon-1,,Taeme,afternoon,jədəbi,jədəbi,,,,,,,,a6c40e21d6ae8635110df6e518fc8372
Taeme-afternoon-2,,Taeme,afternoon,jɪdɘbi,jɪdɘbi,,,,,,,,a6c40e21d6ae8635110df6e518fc8372
Taeme-afternoon-3,,Taeme,afternoon,jɪdəbi,jɪdəbi,,,,,,,,97dc5b2cae0f4db03961a2236e87613d
Agob-all-1,,Agob,all,təmæm͡bi,təmæm͡bi,,,,,,,,5229bc2f048ec222316a0442feb2272e
Agob-all-2,,Agob,all,təmæmbi,təmæmbi,,,,,,,,5229bc2f048ec222316a0442feb2272e
Em-all-1,,Em,all,təmamaj,təmamaj,,,,,,,,4c794a54ffcd4deecbafd157c8476f5d
Em-all-2,,Em,all,təmɐmɐj,təmɐmɐj,,,,,,,,4c794a54ffcd4deecbafd157c8476f5d
Ende-all-1,,Ende,all,təmamaj,təmamaj,,,,,,,,dbc315a5cf3c357e290178bd5815ad14
Ende-all-2,,Ende,all,təmɑmaj,təmɑmaj,,,,,,,,dbc315a5cf3c357e290178bd5815ad14
Kawam-all-1,,Kawam,all,təmamaj,təmamaj,,,,,,,,4660e0634be800a6bfe1a93522d909af
Kawam-all-2,,Kawam,all,təmamɐj,təmamɐj,,,,,,,,4660e0634be800a6bfe1a93522d909af
Kawam-all-3,,Kawam,all,təmamaj,təmamaj,,,,,,,,
Taeme-all-1,,Taeme,all,kʷɪɲbi,kʷɪɲbi,,,,,,,,d8dcbffcc8c6297f5c37371a16798985
Taeme-all-2,,Taeme,all,kʷɪɲɪbi,kʷɪɲɪbi,,,,,,,,d8dcbffcc8c6297f5c37371a16798985
Agob-ant-1,,Agob,ant,ankom,ankom,,,,,,,,6ff11098b03c0fa40229b126e497578c
Agob-ant-2,,Agob,ant,ankom,ankom,,,,,,,,6ff11098b03c0fa40229b126e497578c
Em-ant-1,,Em,ant,ankom,ankom,,,,,,,,9786e2ad3c617bd77aec4dedc82de82a
Em-ant-2,,Em,ant,ankom,ankom,,,,,,,,9786e2ad3c617bd77aec4dedc82de82a
Ende-ant-1,,Ende,ant,ankom,ankom,,,,,,,,b89d3535b8c1fe1256ee2f2ce89d379a
Ende-ant-2,,Ende,ant,ankom,ankom,,,,,,,,b89d3535b8c1fe1256ee2f2ce89d379a
Idi-ant-1,,Idi,ant,ankom,ankom,,,,,,,,
Idi-ant-2,,Idi,ant,ankom,ankom,,,,,,,,
Kawam-ant-1,,Kawam,ant,ankom,ankom,,,,,,,,9bdcb79e58b2635e943a0691d32ebe34
Kawam-ant-2,,Kawam,ant,ankom,ankom,,,,,,,,9bdcb79e58b2635e943a0691d32ebe34
Kawam-ant-3,,Kawam,ant,ankom,ankom,,,,,,,,
Taeme-ant-1,,Taeme,ant,ankom,ankom,,,,,,,,385393c9a6f19764ba0562d4e062d2c7
Taeme-ant-2,,Taeme,ant,ankom,ankom,,,,,,,,385393c9a6f19764ba0562d4e062d2c7
Taeme-ant-3,,Taeme,ant,ankom,ankom,,,,,,,,e90bf3f62bb8611f6643383b770c04e9
Taeme-ant-4,,Taeme,ant,ankom,ankom,,,,,,,,e90bf3f62bb8611f6643383b770c04e9
Taeme-anthill-1,,Taeme,anthill,ʈ͡ʂəɡəl,ʈ͡ʂəɡəl,,,,,,,,
Agob-arm-1,,Agob,arm,ʈeŋ,ʈeŋ,,,,,,,,268c393ffb3997a610eb5d2c2c449c9a
Agob-arm-2,,Agob,arm,ʈɛŋ,ʈɛŋ,,,,,,,,268c393ffb3997a610eb5d2c2c449c9a
Em-arm-1,,Em,arm,ʈaŋ,ʈaŋ,,,,,,,,97a8c4b58df410ad4bf6f75aa20fc867
Em-arm-2,,Em,arm,ʈaŋ,ʈaŋ,,,,,,,,97a8c4b58df410ad4bf6f75aa20fc867
Ende-arm-1,,Ende,arm,ʈaŋ,ʈaŋ,,,,,,,,a2eaf513c07a90ba7997cc2141b1630d
Ende-arm-2,,Ende,arm,ʈ͡ʂaŋ,ʈ͡ʂaŋ,,,,,,,,a2eaf513c07a90ba7997cc2141b1630d
Idi-arm-1,,Idi,arm,ʈæŋ͡ɡ,ʈæŋ͡ɡ,,,,,,,,
Idi-arm-2,,Idi,arm,ʈ͡ʂæŋɡ,ʈ͡ʂæŋɡ,,,,,,,,
Kawam-arm-1,,Kawam,arm,ʈaŋ,ʈaŋ,,,,,,,,92ee1a24bb755097eb960686d16b8ccf
Kawam-arm-2,,Kawam,arm,ʈ͡ʂɐŋ,ʈ͡ʂɐŋ,,,,,,,,92ee1a24bb755097eb960686d16b8ccf
Kawam-arm-3,,Kawam,arm,t͡ʃã,t͡ʃã,,,,,,,,
Taeme-arm-1,,Taeme,arm,ʈæŋ,ʈæŋ,,,,,,,,6353b5b032276dfa844932f0086a5975
Taeme-arm-2,,Taeme,arm,ʈæŋ,ʈæŋ,,,,,,,,6353b5b032276dfa844932f0086a5975
Taeme-arm-3,,Taeme,arm,ʈæŋ,ʈæŋ,,,,,,,,a6519c15acc059e009bfa6a879236597
Taeme-arm-4,,Taeme,arm,ʈ͡ʂaŋ,ʈ͡ʂaŋ,,,,,,,,a6519c15acc059e009bfa6a879236597
Agob-arrive-1,,Agob,arrive,ɽɵtɵn,ɽɵtɵn,,,,,,,,
Agob-arrive-2,,Agob,arrive,ɽʌtʌn,ɽʌtʌn,,,,,,,,
Taeme-arrive-1,,Taeme,arrive,lətən,lətən,,,,,,,,
Taeme-arrive-2,,Taeme,arrive,lətən,lətən,,,,,,,,
Taeme-arrive-3,,Taeme,arrive,lɪtɪm,lɪtɪm,,,,,,,,
Agob-arrow-1,,Agob,arrow,toboɽ,toboɽ,,,,,,,,794ae74c756a293541fc4d4e11121055
Agob-arrow-2,,Agob,arrow,toboɽ,toboɽ,,,,,,,,794ae74c756a293541fc4d4e11121055
Em-arrow-1,,Em,arrow,toboɽ,toboɽ,,,,,,,,3fbd4298c71a5a6a523404aa596c21aa
Em-arrow-2,,Em,arrow,toβoɽ,toβoɽ,,,,,,,,3fbd4298c71a5a6a523404aa596c21aa
Ende-arrow-1,,Ende,arrow,təboɽ,təboɽ,,,,,,,,ecd8992ca17c7106fcb3f2b06d249ae3
Ende-arrow-2,,Ende,arrow,təboɽ,təboɽ,,,,,,,,ecd8992ca17c7106fcb3f2b06d249ae3
Ende-arrow-3,,Ende,arrow,toboɽ,toboɽ,,,,,,,,
Kawam-arrow-1,,Kawam,arrow,ʈobor,ʈobor,,,,,,,,15f5f41232e15a80e85eb8afde1b7bdb
Kawam-arrow-2,,Kawam,arrow,ʈ͡ʂobɔr,ʈ͡ʂobɔr,,,,,,,,15f5f41232e15a80e85eb8afde1b7bdb
Kawam-arrow-3,,Kawam,arrow,t͡ʃobɔl,t͡ʃobɔl,,,,,,,,
Taeme-arrow-1,,Taeme,arrow,tabol,tabol,,,,,,,,e6c928fb811d608a91c6a0aec5eb3500
Taeme-arrow-2,,Taeme,arrow,tabol,tabol,,,,,,,,e6c928fb811d608a91c6a0aec5eb3500
Taeme-arrow-3,,Taeme,arrow,təbol,təbol,,,,,,,,f564255bcfca5abbab611559a2f960a7
Agob-arrowhead-blade-1,,Agob,arrowhead-blade,pakos,pakos,,,,,,,,871c123c1caff51df53c1453924da821
Agob-arrowhead-blade-2,,Agob,arrowhead-blade,pakos,pakos,,,,,,,,871c123c1caff51df53c1453924da821
Em-arrowhead-blade-1,,Em,arrowhead-blade,pakos,pakos,,,,,,,,c66d6624dc492b142909bf2f4f33272c
Em-arrowhead-blade-2,,Em,arrowhead-blade,pɑkus,pɑkus,,,,,,,,c66d6624dc492b142909bf2f4f33272c
Ende-arrowhead-blade-1,,Ende,arrowhead-blade,pakos,pakos,,,,,,,,306df0d42c522b787e68bd0d9cc23534
Ende-arrowhead-blade-2,,Ende,arrowhead-blade,pakos,pakos,,,,,,,,306df0d42c522b787e68bd0d9cc23534
Kawam-arrowhead-blade-1,,Kawam,arrowhead-blade,pakos,pakos,,,,,,,,ae1a170d1a2635ddad336c9d110f36cb
Kawam-arrowhead-blade-2,,Kawam,arrowhead-blade,pakos,pakos,,,,,,,,ae1a170d1a2635ddad336c9d110f36cb
Kawam-arrowhead-blade-3,,Kawam,arrowhead-blade,pakos,pakos,,,,,,,,
Taeme-arrowhead-blade-1,,Taeme,arrowhead-blade,pakos,pakos,,,,,,,,0881ccd56e83cdf7b4312b387175b417
Taeme-arrowhead-blade-2,,Taeme,arrowhead-blade,pakos,pakos,,,,,,,,0881ccd56e83cdf7b4312b387175b417
Taeme-arrowhead-blade-3,,Taeme,arrowhead-blade,pakos,pakos,,,,,,,,eb327c0e9ea320a4627a7e967407928a
Agob-arrowhead-bullet-1,,Agob,arrowhead-bullet,dom͡pa,dom͡pa,,,,,,,,1661b1b949d3727b86022aca3c46bf42
Agob-arrowhead-bullet-2,,Agob,arrowhead-bullet,dompa,dompa,,,,,,,,1661b1b949d3727b86022aca3c46bf42
Em-arrowhead-bullet-1,,Em,arrowhead-bullet,dom͡pa,dom͡pa,,,,,,,,db3bc1a34e1fa3631581f19dcbfdc42e
Em-arrowhead-bullet-2,,Em,arrowhead-bullet,dompa,dompa,,,,,,,,db3bc1a34e1fa3631581f19dcbfdc42e
Ende-arrowhead-bullet-1,,Ende,arrowhead-bullet,dom͡pa,dom͡pa,,,,,,,,908d2ad7a75d95aac17cbfbf1ee2584c
Ende-arrowhead-bullet-2,,Ende,arrowhead-bullet,dompa,dompa,,,,,,,,908d2ad7a75d95aac17cbfbf1ee2584c
Kawam-arrowhead-bullet-1,,Kawam,arrowhead-bullet,dom͡pa,dom͡pa,,,,,,,,6d405811b7b3a2a887210fd44df35f92
Kawam-arrowhead-bullet-2,,Kawam,arrowhead-bullet,dompa,dompa,,,,,,,,6d405811b7b3a2a887210fd44df35f92
Kawam-arrowhead-bullet-3,,Kawam,arrowhead-bullet,dompa,dompa,,,,,,,,
Taeme-arrowhead-bullet-1,,Taeme,arrowhead-bullet,dopaj,dopaj,,,,,,,,be996ba15660b71fc1b99331d99eb587
Taeme-arrowhead-bullet-2,,Taeme,arrowhead-bullet,dopaj,dopaj,,,,,,,,be996ba15660b71fc1b99331d99eb587
Taeme-arrowhead-bullet-3,,Taeme,arrowhead-bullet,dopaj,dopaj,,,,,,,,43bec3a0c83100a53398a30b4138e07d
Agob-arrowhead-prong-1,,Agob,arrowhead-prong,ɖæŋ͡ɡoɽ,ɖæŋ͡ɡoɽ,,,,,,,,3f242d2eb61ee8250d7819fde162a33f
Agob-arrowhead-prong-2,,Agob,arrowhead-prong,dæŋɡoɭ,dæŋɡoɭ,,,,,,,,3f242d2eb61ee8250d7819fde162a33f
Em-arrowhead-prong-1,,Em,arrowhead-prong,ɖaŋ͡ɡoɽ,ɖaŋ͡ɡoɽ,,,,,,,,33a6264d38bf89f6358755aa8f7d6191
Em-arrowhead-prong-2,,Em,arrowhead-prong,ɖaŋɡoɭ,ɖaŋɡoɭ,,,,,,,,33a6264d38bf89f6358755aa8f7d6191
Ende-arrowhead-prong-1,,Ende,arrowhead-prong,ɖaŋ͡ɡoɽ,ɖaŋ͡ɡoɽ,,,,,,,,a258a1d50a06798c2cbdd6eaeb9c4011
Ende-arrowhead-prong-2,,Ende,arrowhead-prong,ɖaŋɡoɭ,ɖaŋɡoɭ,,,,,,,,a258a1d50a06798c2cbdd6eaeb9c4011
Kawam-arrowhead-prong-1,,Kawam,arrowhead-prong,kalak,kalak,,,,,,,,bce112e90c1bc69f146a7e1287548b48
Kawam-arrowhead-prong-2,,Kawam,arrowhead-prong,kalak,kalak,,,,,,,,bce112e90c1bc69f146a7e1287548b48
Kawam-arrowhead-prong-3,,Kawam,arrowhead-prong,kalak,kalak,,,,,,,,
Taeme-arrowhead-prong-1,,Taeme,arrowhead-prong,draŋ͡ɡol,draŋ͡ɡol,,,,,,,,4032e4cbd6b75a17c8f0a6e0ea2389cf
Taeme-arrowhead-prong-2,,Taeme,arrowhead-prong,ɖaŋɡol,ɖaŋɡol,,,,,,,,4032e4cbd6b75a17c8f0a6e0ea2389cf
Taeme-arrowhead-prong-3,,Taeme,arrowhead-prong,tota,tota,,,,,,,,bbd4f21473277499252c2137005e1c2f
Agob-ascend-1,,Agob,ascend,kɵŋ͡kɵl,kɵŋ͡kɵl,,,,,,,,06cd9aec13d35bb993b24b30885adc3f
Agob-ascend-2,,Agob,ascend,kʌŋkʌl,kʌŋkʌl,,,,,,,,06cd9aec13d35bb993b24b30885adc3f
Ende-ascend-1,,Ende,ascend,kəŋ͡kəl,kəŋ͡kəl,,,,,,,,
Idi-ascend-1,,Idi,ascend,kakɐʎ,kakɐʎ,,,,,,,,
Idi-ascend-2,,Idi,ascend,kakəlʲ,kakəlʲ,,,,,,,,
Kawam-ascend-1,,Kawam,ascend,koŋkol,koŋkol,,,,,,,,607aaa2ab879d8939a8fd58326265109
Kawam-ascend-2,,Kawam,ascend,kʌŋkʌl,kʌŋkʌl,,,,,,,,607aaa2ab879d8939a8fd58326265109
Kawam-ascend-3,,Kawam,ascend,koŋ͡kol,koŋ͡kol,,,,,,,,812b6c1bb30fea51ce4b023735ec5166
Kawam-ascend-4,,Kawam,ascend,kɔŋkɔl,kɔŋkɔl,,,,,,,,812b6c1bb30fea51ce4b023735ec5166
Kawam-ascend-5,,Kawam,ascend,kʌɴqʌl,kʌɴqʌl,,,,,,,,
Taeme-ascend-1,,Taeme,ascend,kəʎkəʎ,kəʎkəʎ,,,,,,,,
Taeme-ascend-2,,Taeme,ascend,kaʎ,kaʎ,,,,,,,,
Taeme-ascend-3,,Taeme,ascend,kəʎkəʎ,kəʎkəʎ,,,,,,,,07a1bf8a4fdd66b736250afd79af01b3
Taeme-ascend-4,,Taeme,ascend,qələqəl,qələqəl,,,,,,,,07a1bf8a4fdd66b736250afd79af01b3
Taeme-ascend-5,,Taeme,ascend,kakəʎ,kakəʎ,,,,,,,,56dd82fc3744e9c46f2d35b8df319668
Taeme-ascend-6,,Taeme,ascend,kakəlʲ,kakəlʲ,,,,,,,,56dd82fc3744e9c46f2d35b8df319668
Agob-ashes-1,,Agob,ashes,ikrul,ikrul,,,,,,,,8db9f10e01e1c902620e52c2e44222ab
Agob-ashes-2,,Agob,ashes,ikrul,ikrul,,,,,,,,8db9f10e01e1c902620e52c2e44222ab
Em-ashes-1,,Em,ashes,ikrul,ikrul,,,,,,,,aa0058ea0c785b6b75585deb1a15c277
Em-ashes-2,,Em,ashes,jikrul,jikrul,,,,,,,,aa0058ea0c785b6b75585deb1a15c277
Em-ashes-3,,Em,ashes,jukrul,jukrul,,,,,,,,
Ende-ashes-1,,Ende,ashes,jikrol,jikrol,,,,,,,,32dd0080f978d501e4618c197e3902f0
Ende-ashes-2,,Ende,ashes,jɪkrol,jɪkrol,,,,,,,,32dd0080f978d501e4618c197e3902f0
Ende-ashes-3,,Ende,ashes,ikrol,ikrol,,,,,,,,
Kawam-ashes-1,,Kawam,ashes,id͡ʒer,id͡ʒer,,,,,,,,392c3d980e7edc81ea4df2878a347465
Kawam-ashes-2,,Kawam,ashes,id͡ʒɛr,id͡ʒɛr,,,,,,,,392c3d980e7edc81ea4df2878a347465
Kawam-ashes-3,,Kawam,ashes,id͡ʒɛr,id͡ʒɛr,,,,,,,,
Taeme-ashes-1,,Taeme,ashes,ju dir,ju dir,,,,,,,,35263712f827cfeb98ad73c314b1be3a
Taeme-ashes-2,,Taeme,ashes,judir,judir,,,,,,,,35263712f827cfeb98ad73c314b1be3a
Taeme-ashes-3,,Taeme,ashes,judir,judir,,,,,,,,357a7c0660b692a6c25ff19e79c4110e
Taeme-aunt-1,,Taeme,aunt,eʎi,eʎi,,,,,,,,
Agob-axe-1,,Agob,axe,turik,turik,,,,,,,,2c9769dff5e0fff43bf46f2160a2ff2b
Agob-axe-2,,Agob,axe,turik,turik,,,,,,,,2c9769dff5e0fff43bf46f2160a2ff2b
Em-axe-1,,Em,axe,turik,turik,,,,,,,,8eaa4f7146773e94e6390f4281c630ac
Em-axe-2,,Em,axe,turik,turik,,,,,,,,8eaa4f7146773e94e6390f4281c630ac
Ende-axe-1,,Ende,axe,turik,turik,,,,,,,,40ff0ffee018f274c3941d256e05158b
Ende-axe-2,,Ende,axe,turik,turik,,,,,,,,40ff0ffee018f274c3941d256e05158b
Kawam-axe-1,,Kawam,axe,atni,atni,,,,,,,,00dbe54647d0783beb789c69dc933d09
Kawam-axe-2,,Kawam,axe,atne,atne,,,,,,,,00dbe54647d0783beb789c69dc933d09
Kawam-axe-3,,Kawam,axe,atne,atne,,,,,,,,
Taeme-axe-1,,Taeme,axe,atem,atem,,,,,,,,d1ef3991c7d8d970118c2f19e8d883dd
Taeme-axe-2,,Taeme,axe,atem,atem,,,,,,,,d1ef3991c7d8d970118c2f19e8d883dd
